學校類型,設立別,學校,科系,校系,學類所屬學群編號,學類所屬學群名稱,學群編號編碼,大考中心學類編號,學類編碼,學類編號編碼,學校代碼,學校名稱,科系代碼,科系名稱,校系代碼,校系名稱,學生數,教師數,上學年度畢業生數,縣市名稱,體系別,師生比,一年級人數,二年級人數,三年級人數,四年級人數,大四以上年級人數,延畢人數,人數下滑率,延畢率,教師總數,專任助理教授以上之比例,專任講師以上之比例,專任助理教授以上總人數,專任講師以上總人數,正副教授比較助理教授及講師講課時數之倍數,專任教授平均每週授課時數,專任副教授平均每週授課時數,專任助理教授平均每週授課時數,專任講師平均每週授課時數,專任其他教師平均每週授課時數,畢業總學分數,專業學分比,通識/共同學分比,畢業專業學分數,畢業通識/共同學分數,畢業實習學分數,畢業其他畢業學分數,大學生興趣碼,大學生興趣碼R,大學生興趣碼I,大學生興趣碼A,大學生興趣碼S,大學生興趣碼E,大學生興趣碼C,職業Holland碼前二碼,職業興趣碼R,職業興趣碼I,職業興趣碼A,職業興趣碼S,職業興趣碼E,職業興趣碼C,命中率,職業Holland碼首碼,首碼職業關聯百分比,前二碼職業關聯百分比,辦理休學率,總休學率,因學業成績與志趣不合總休學率,休學人數整理2_在學學生數,學期內新辦理休學人數小計,因學業成績學期內新辦理休學人數,因志趣不合學期內新辦理休學人數,至學期底總休學人數小計,因學業成績至學期底總休學人數,因志趣不合至學期底總休學人數,退學率,因成績/志趣與逾期退學率,因志趣不合退學率,退學人數整理2_在學學生數,退學人數小計,因學業成績退學人數,因志趣不合退學人數,因逾期未註冊退學人數,因休學逾期未復學退學人數,教育部學類,三年後就業薪資_99學年日間碩士,三年後就業薪資_99學年在職碩士,三年後就業薪資 _99學年日間學士,99學年三年後就業薪資_進修學士,三年後就業薪資_99學年日間專科,三年後就業薪資_99學年進修專科,四年後就業薪資_99學年日間碩士,四年後就業薪資_99學年在職碩士,四年後就業薪資_99學年日間學士,四年後就業薪資_99學年進修學士,四年後就業薪資_99學年日間專科,四年後就業薪資_99學年進修專科,三年後就業薪資_100學年日間碩士,三年後就業薪資_100學年在職碩士,三年後就業薪資_100學年日間學士,三年後就業薪資_100學年進修學士,三年後就業薪資_100學年日間專科,三年後就業薪資_100學年進修專科,三年後就業率_99學年日間碩士,三年後就業率_99學年在職碩士,三年後就業率_99學年日間學士,三年後就業率_99學年進修學士,三年後就業率_99學年日間專科,三年後就業率_99學年進修專科,四年後就業率_99學年日間碩士,四年後就業率_99學年在職碩士,四年後就業率_99學年日間學士,四年後就業率_99學年進修學士,四年後就業率_99學年日間專科,四年後就業率_99學年進修專科,三年後就業率_100學年日間碩士,三年後就業率_100學年在職碩士,三年後就業率_100學年日間學士,三年後就業率_100學年進修學士,三年後就業率_100學年日間專科,三年後就業率_100學年進修專科,隔屆就業率成長幅度,隔屆就業薪資變化,隔年就業率成長幅度,隔年就業薪資變化
一般,公立,國立暨南國際大學,資訊管理學系,國立暨南國際大學資訊管理學系,16,管理學群,16管理學群,105,資訊管理學類,105資訊管理學類,21,國立暨南國際大學,6131030,資訊管理學系,2106131030,國立暨南國際大學資訊管理學系,314,14,80,08 南投縣,一般,0.0446,85,98,70,55,0,6,-0.115686275,0.01910828,14,1,1,14,14,16.71,5.71,10,0,0,0,132,0.681818182,0.234848485,90,31,0,11,RC,1,0,0,0,0,1,IC,0,1,0,0,0,1,4,I,0.44,0.25,0.015974441,0.041533546,0.022364217,626,10,0,5,26,0,14,0.029654036,0.029654036,0.011532125,607,18,1,7,2,8,其他商業及管理學類,60023,117472,30508,37254,24435,,64511,122025,33779,39284,23196,,60184,113980,30676,39189,29713,,0.9451,0.9532,0.8736,0.9101,0.8421,,0.9508,0.9388,0.902,0.905,0.9,,0.9302,0.941,0.8803,0.9071,0.75,,0.0231,810,0.0145,2621
一般,公立,國立暨南國際大學,電機工程學系,國立暨南國際大學電機工程學系,2,工程學群,2工程學群,2,電機工程學類,2電機工程學類,21,國立暨南國際大學,7141031,電機工程學系,2107141031,國立暨南國際大學電機工程學系,347,19,103,08 南投縣,一般,0.0548,88,92,92,62,5,8,-0.093544137,0.023054755,19,1,1,19,19,2.042857143,6.5,6.8,6,0,0,138,0.775362319,0.224637681,107,31,0,0,RI,1,1,0,0,0,0,IR,1,1,0,0,0,0,6,I,0.55,0.46,0.01994302,0.051282051,0.024216524,702,14,2,6,36,2,15,0.028653295,0.028653295,0.004297994,698,20,6,3,4,7,電資工程學類,56046,80246,30849,34305,25630,33016,68887,86921,35771,37564,28137,34081,62298,84755,31680,34913,28660,37269,0.9543,0.9729,0.88,0.924,0.7923,0.8649,0.969,0.974,0.9112,0.9358,0.8394,0.893,0.9653,0.9849,0.8843,0.8963,0.6714,0.8913,0.0158,3247.17,0.0223,5212
一般,公立,國立暨南國際大學,歷史學系,國立暨南國際大學歷史學系,13,文史哲學群,13文史哲學群,85,歷史學類,85歷史學類,21,國立暨南國際大學,2221015,歷史學系,2102221015,國立暨南國際大學歷史學系,256,10,64,08 南投縣,一般,0.0391,62,54,55,62,10,13,0.005586329,0.05078125,10,1,1,10,10,1.821052632,7,9.3,8.5,0,0,130,0.546153846,0.238461538,71,31,0,28,SEA,0,0,1,1,1,0,SA,0,0,1,1,0,0,5,S,0.36,0.27,0.052970747,0.087691855,0.049360146,547,29,13,7,48,15,12,0.049603175,0.049603175,0.01984127,504,25,6,10,0,9,歷史學類,53666,77930,30347,36831,,,54735,80793,33817,38466,,,48323,78868,32744,26975,,,0.809,0.9934,0.756,0.8804,,,0.8596,0.9934,0.8179,0.8696,,,0.8476,0.9885,0.8029,0.8088,,,-0.0023,-2966,0.0254,2259
一般,公立,國立暨南國際大學,應用化學系,國立暨南國際大學應用化學系,3,數理化學群,3數理化學群,16,化學學類,16化學學類,21,國立暨南國際大學,5311027,應用化學系,2105311027,國立暨南國際大學應用化學系,274,14,70,08 南投縣,一般,0.0511,81,79,58,49,1,6,-0.148562186,0.02189781,14,1,1,14,14,24.15,9.82,13.33,0,0,0,133,0.766917293,0.233082707,102,31,0,0,IR,1,1,0,0,0,0,IR,1,1,0,0,0,0,6,I,0.44,0.44,0.030418251,0.072243346,0.036121673,526,16,3,8,38,3,16,0.027310924,0.027310924,0.010504202,476,13,1,5,1,6,化學學類,52891,52510,33991,30158,,,63253,54688,38295,33707,,,56995,74990,34438,33117,,,0.9605,1,0.8312,0.7647,,,0.9721,1,0.8528,0.7647,,,0.9652,0.9259,0.8212,0.8947,,,-0.0127,7497.5,0.0083,5098
一般,公立,國立暨南國際大學,應用材料及光電工程學系,國立暨南國際大學應用材料及光電工程學系,2,工程學群,2工程學群,11,材料工程學類,11材料工程學類,21,國立暨南國際大學,7112037,應用材料及光電工程學系,2107112037,國立暨南國際大學應用材料及光電工程學系,199,9,61,08 南投縣,一般,0.0452,53,52,46,46,0,2,-0.044750847,0.010050251,9,1,1,9,9,2.069252078,6.22,7.72,6.22,0,0,134,0.768656716,0.231343284,103,31,0,0,RI,1,1,0,0,0,0,IR,1,1,0,0,0,0,6,I,0.6,0.6,0.011627907,0.034883721,0.020348837,344,4,1,3,12,1,6,0.024793388,0.024793388,0.011019284,363,9,3,4,0,2,電資工程學類,56046,80246,30849,34305,25630,33016,68887,86921,35771,37564,28137,34081,62298,84755,31680,34913,28660,37269,0.9543,0.9729,0.88,0.924,0.7923,0.8649,0.969,0.974,0.9112,0.9358,0.8394,0.893,0.9653,0.9849,0.8843,0.8963,0.6714,0.8913,0.0158,3247.17,0.0223,5212
一般,公立,國立暨南國際大學,觀光休閒與餐旅管理學系,國立暨南國際大學觀光休閒與餐旅管理學系,16,管理學群,16管理學群,113,餐旅管理學類,113餐旅管理學類,21,國立暨南國際大學,10151039,觀光休閒與餐旅管理學系,2110151039,國立暨南國際大學觀光休閒與餐旅管理學系,434,11,117,08 南投縣,一般,0.0253,90,98,102,122,0,22,0.108594549,0.050691244,11,1,1,11,11,2.295454545,8.75,15.5,10,0,0,128,0.5,0.2421875,64,31,0,33,ESA,0,0,1,1,1,0,EC,0,0,0,0,1,1,3,"E,S",0.28,0.28,0.012605042,0.031512605,0.004201681,952,12,0,3,30,0,4,0.013157895,0.012061404,0.004385965,912,12,3,4,1,3,餐旅服務學類,40371,62931,28222,28624,26256,28616,42206,65383,30856,30458,28048,31145,42816,63229,29143,28957,25576,30696,0.8627,0.9091,0.8769,0.8728,0.773,0.8153,0.9216,0.8864,0.9017,0.887,0.8226,0.8322,0.961,0.9677,0.8845,0.8204,0.7835,0.7012,-0.0014,899.5,0.0236,2179
一般,公立,國立臺中教育大學,文化創意產業設計與營運學系,國立臺中教育大學文化創意產業設計與營運學系,13,文史哲學群,13文史哲學群,91,文化與產業學類,91文化與產業學類,39,國立臺中教育大學,2122034,文化創意產業設計與營運學系,3902122034,國立臺中教育大學文化創意產業設計與營運學系,233,10,57,19 臺中市,師範,0.0429,65,55,51,54,0,8,-0.055916632,0.034334764,10,1,1,10,10,1.374693878,7.34,8.5,11.25,0,0,128,0.6171875,0.21875,79,28,1,20,,0,0,0,0,0,0,EC,0,0,0,0,1,1,4,E,0.27,0.18,0.031779661,0.080508475,0.019067797,472,15,0,5,38,0,9,0.029126214,0.019417476,0.002427184,412,12,2,1,1,4,應用藝術學類,43385,80499,30450,,,,47090,81851,34320,,,,48340,72546,30802,,,,0.854,0.9677,0.7731,,,,0.8759,0.9355,0.7983,,,,0.7742,0.9556,0.8264,,,,0.0129,-882,0.005,2976
一般,公立,國立臺中教育大學,幼兒教育學系,國立臺中教育大學幼兒教育學系,14,教育學群,14教育學群,94,幼兒教育學類,94幼兒教育學類,39,國立臺中教育大學,1121021,幼兒教育學系,3901121021,國立臺中教育大學幼兒教育學系,399,13,84,19 臺中市,師範,0.0326,104,102,90,84,17,2,-0.067848165,0.005012531,13,0.923076923,1,12,13,1.086397059,14.67,13.88,15.2,11,0,138,0.717391304,0.202898551,99,28,8,3,SA SAC,0,0,1,1,0,1,SA,0,0,1,1,0,0,5,S,1,0.67,0.059193955,0.137279597,0.002518892,794,47,0,0,109,0,2,0.047722343,0.028199566,0.006507592,461,22,1,3,3,6,學前教育學類,55313,75621,32645,25384,,,57580,76503,35008,27350,,,50771,75409,31494,27452,,,0.9137,0.9766,0.9098,0.9565,,,0.9353,0.9766,0.9216,0.971,,,0.9266,1,0.9273,0.8925,,,0.0025,-959.25,0.012,1870
一般,公立,國立臺中教育大學,科學教育與應用學系,國立臺中教育大學科學教育與應用學系,3,數理化學群,3數理化學群,18,自然科學學類,18自然科學學類,39,國立臺中教育大學,1131008,科學教育與應用學系,3901131008,國立臺中教育大學科學教育與應用學系,268,14,71,19 臺中市,師範,0.0522,81,72,58,48,4,5,-0.159323116,0.018656716,14,1,1,14,14,1.84028777,11.05,13.53,12.9,0,0,128,0.625,0.21875,80,28,0,20,,0,0,0,0,0,0,SI,0,1,0,1,0,0,4,S,0.73,0.36,0.029714657,0.081912817,0.002136752,468,13,0,1,37,0,1,0.049217002,0.042505593,0.017897092,447,22,3,8,2,6,普通科目教育學類,59134,79359,34327,,,,61750,80424,37930,,,,64152,78445,37278,,,,0.9353,0.9917,0.8549,,,,0.9607,0.9861,0.9028,,,,0.9254,0.984,0.8658,,,,0.0022,2351.67,0.0226,2428
一般,公立,國立臺中教育大學,美術學系,國立臺中教育大學美術學系,9,藝術學群,9藝術學群,63,美術學類,63美術學類,39,國立臺中教育大學,2131029,美術學系,3902131029,國立臺中教育大學美術學系,305,10,72,19 臺中市,師範,0.0328,77,76,76,65,9,2,-0.052574618,0.006557377,10,1,1,10,10,20.93,9.32,10.61,0,0,0,128,0.625,0.21875,80,28,0,20,AS,0,0,1,1,0,0,AR,1,0,1,0,0,0,4,A,0.5,0.4,0.035,0.081666667,0,600,21,0,0,49,0,0,0.032828283,0.03030303,0.005050505,396,13,3,2,3,4,美術學類,43291,66311,29377,41241,,,46697,68795,32159,40321,,,42788,71641,29187,34942,,,0.7353,0.8807,0.7573,0.705,,,0.7745,0.875,0.7883,0.705,,,0.8111,0.8426,0.7804,0.7212,,,-0.0193,-415.5,0.0161,1938
一般,公立,國立臺中教育大學,英語學系,國立臺中教育大學英語學系,12,外語學群,12外語學群,79,英語文學類,79英語文學類,39,國立臺中教育大學,2311032,英語學系,3902311032,國立臺中教育大學英語學系,204,10,46,19 臺中市,師範,0.049,55,41,50,46,0,12,-0.03834442,0.058823529,10,1,1,10,10,1.737272727,9,9.11,10,0,0,128,0.625,0.21875,80,28,0,20,AS,0,0,1,1,0,0,"SA,CE",0,0,1,1,1,1,4,A,0.27,0.15,0.006493506,0.016233766,0,308,2,0,0,5,0,0,0.044776119,0.039800995,0.039800995,201,9,0,8,0,0,外國語文學類,47592,68581,30313,34680,25862,33818,49715,70862,33103,36733,27346,39109,45886,70527,31111,34138,25044,35446,0.8865,0.9857,0.8462,0.8512,0.462,0.8197,0.8972,0.9786,0.8694,0.8651,0.6645,0.8525,0.8489,0.9728,0.8639,0.8481,0.4773,0.4464,0.0657,217.67,0.046,2670
一般,公立,國立臺中教育大學,音樂學系,國立臺中教育大學音樂學系,9,藝術學群,9藝術學群,64,音樂學類,64音樂學類,39,國立臺中教育大學,2151030,音樂學系,3902151030,國立臺中教育大學音樂學系,216,9,55,19 臺中市,師範,0.0417,54,55,51,49,0,7,-0.03114148,0.032407407,9,0.777777778,1,7,9,0.856143079,10.39,10.63,11.47,13.25,0,128,0.625,0.21875,80,28,0,20,AS,0,0,1,1,0,0,AE,0,0,1,0,1,0,4,A,0.5,0.5,0.025462963,0.076388889,0.00462963,432,11,0,1,33,0,2,0.02016129,0.016129032,0.008064516,248,5,2,2,0,0,音樂學類,53083,74454,31875,26387,,,54783,74389,33807,29363,,,50582,70192,33165,28772,,,0.7813,0.9281,0.6571,0.7551,,,0.8318,0.9353,0.681,0.7857,,,0.7902,0.9412,0.6371,0.7264,,,0.0067,-772,0.028,1636
一般,公立,國立臺中教育大學,特殊教育學系,國立臺中教育大學特殊教育學系,14,教育學群,14教育學群,93,特殊教育學類,93特殊教育學類,39,國立臺中教育大學,1113022,特殊教育學系,3901113022,國立臺中教育大學特殊教育學系,277,8,84,19 臺中市,師範,0.0289,82,76,59,59,1,0,-0.098951647,0,9,0.888888889,0.888888889,8,8,26.33,12.69,12.64,0,0,2,144,0.381944444,0.194444444,55,28,4,49,SC,0,0,0,1,0,1,SA,0,0,1,1,0,0,4,S,0.86,0.43,0.042397186,0.16504329,0,317,14,0,0,39,0,0,0.070967742,0.032258065,0,155,11,2,0,0,3,特殊教育學類,66102,76642,44859,,,,67033,77459,48356,,,,71112,75650,45705,,,,0.9901,0.9879,0.9274,,,,0.9803,0.9879,0.9308,,,,0.9778,1,0.9024,,,,0.0084,1621.33,-0.0021,1748
一般,公立,國立臺中教育大學,區域與社會發展學系,國立臺中教育大學區域與社會發展學系,14,教育學群,14教育學群,96,社會科教育學類,96社會科教育學類,39,國立臺中教育大學,3199037,區域與社會發展學系,3903199037,國立臺中教育大學區域與社會發展學系,290,9,65,19 臺中市,師範,0.031,73,79,65,57,7,9,-0.072700111,0.031034483,9,0.777777778,1,7,9,0.865236746,10.25,10.13,12.71,11,0,128,0.625,0.21875,80,28,0,20,,0,0,0,0,0,0,SI,0,1,0,1,0,0,4,S,0.89,0.44,0.010638298,0.037234043,0,564,6,0,0,21,0,0,0.04842615,0.026634383,0.007263923,413,20,1,3,2,5,綜合社會及行為科學學類,54670,79348,33569,,,,59356,80983,36354,,,,50769,81853,34870,,,,0.9031,0.9193,0.8607,,,,0.9133,0.9141,0.9055,,,,0.9034,0.978,0.8677,,,,-0.022,-31.67,0.0166,3035
一般,公立,國立臺中教育大學,國際企業學系,國立臺中教育大學國際企業學系,17,財經學群,17財經學群,117,國際企業學類,117國際企業學類,39,國立臺中教育大學,4131039,國際企業學系,3904131039,國立臺中教育大學國際企業學系,254,7,56,19 臺中市,師範,0.0276,58,62,62,67,0,5,0.049870226,0.019685039,7,1,1,7,7,2.125,9,7,7,0,0,128,0.625,0.21875,80,28,0,20,EC,0,0,0,0,1,1,EC,0,0,0,0,1,1,6,E,0.62,0.49,0.0078125,0.01171875,0,512,4,0,0,6,0,0,0.009195402,0.009195402,0.006896552,435,4,0,3,1,0,企業管理學類,47960,99045,29887,35199,24762,33925,52793,105597,32632,37663,27331,38150,48024,96539,30451,37259,28641,31935,0.9263,0.9546,0.875,0.9019,0.5993,0.8782,0.9376,0.9485,0.8969,0.9006,0.75,0.9054,0.9222,0.9583,0.8843,0.8802,0.705,0.8591,-0.0123,345.17,0.034,3898
一般,公立,國立臺中教育大學,教育學系,國立臺中教育大學教育學系,14,教育學群,14教育學群,92,教育學類,92教育學類,39,國立臺中教育大學,1111001,教育學系,3901111001,國立臺中教育大學教育學系,397,14,80,19 臺中市,師範,0.0353,102,101,67,82,38,7,-0.040852329,0.017632242,14,1,1,14,14,1.484080572,7.67,14.17,14.39,0,0,147,0.74829932,0.19047619,110,28,6,3,SA,0,0,1,1,0,0,SA,0,0,1,1,0,0,6,S,0.6,0.3,0.039440204,0.13740458,0.002544529,786,31,0,1,108,0,2,0.045955882,0.033088235,0.005514706,544,25,1,3,5,9,綜合教育學類,62984,83702,37423,,,,64477,84742,40772,,,,66694,83811,39105,,,,0.9518,0.9757,0.8423,,,,0.957,0.9714,0.881,,,,0.9654,0.986,0.8494,,,,-0.0103,1833.67,0.0132,1961
一般,公立,國立臺中教育大學,資訊工程學系,國立臺中教育大學資訊工程學系,1,資訊學群,1資訊學群,1,資訊工程學類,1資訊工程學類,39,國立臺中教育大學,6131042,資訊工程學系,3906131042,國立臺中教育大學資訊工程學系,234,10,56,19 臺中市,師範,0.0427,69,58,53,48,0,6,-0.11332227,0.025641026,10,1,1,10,10,1.928571429,9.25,10,9.5,0,0,100,0.8,0,80,0,0,20,RI,1,1,0,0,0,0,IC,0,1,0,0,0,1,4,I,0.59,0.32,0.021052632,0.052631579,0.005263158,380,8,0,1,20,0,2,0.02266289,0.016997167,0.008498584,353,8,3,3,0,0,電資工程學類,56046,80246,30849,34305,25630,33016,68887,86921,35771,37564,28137,34081,62298,84755,31680,34913,28660,37269,0.9543,0.9729,0.88,0.924,0.7923,0.8649,0.969,0.974,0.9112,0.9358,0.8394,0.893,0.9653,0.9849,0.8843,0.8963,0.6714,0.8913,0.0158,3247.17,0.0223,5212
一般,公立,國立臺中教育大學,數位內容科技學系,國立臺中教育大學數位內容科技學系,8,建築與設計學群,8建築與設計學群,61,數位媒體設計學類,61數位媒體設計學類,39,國立臺中教育大學,6133041,數位內容科技學系,3906133041,國立臺中教育大學數位內容科技學系,253,9,51,19 臺中市,師範,0.0356,70,64,59,54,1,5,-0.082861683,0.019762846,9,1,1,9,9,29.01,14.05,13.96,0,0,0,128,0.625,0.21875,80,28,0,20,A,0,0,1,0,0,0,AE,0,0,1,0,1,0,5,A,0.35,0.17,0.041493776,0.10373444,0.004149378,482,20,0,2,50,0,2,0.043227666,0.040345821,0.011527378,347,15,4,4,4,2,電算機應用學類,52872,73320,26862,26114,,,58354,73505,31267,28697,26330,,47058,71029,27519,32257,24048,20320,0.8852,1,0.8636,0.9211,,,0.9048,1,0.8816,0.9211,0.875,,0.9091,0.95,0.8548,0.9016,0.6923,0.9,0.0495,-7753.5,-0.001,-1161
一般,公立,國立臺中教育大學,數學教育學系,國立臺中教育大學數學教育學系,3,數理化學群,3數理化學群,19,數學資訊教育學類,19數學資訊教育學類,39,國立臺中教育大學,1131011,數學教育學系,3901131011,國立臺中教育大學數學教育學系,248,10,72,19 臺中市,師範,0.0403,64,63,58,56,1,6,-0.043157613,0.024193548,10,1,1,10,10,1.445805266,8.23,14.38,15.33,0,0,128,0.625,0.21875,80,28,0,20,,0,0,0,0,0,0,SA,0,0,1,1,0,0,4,S,0.5,0.5,0.031598513,0.087360595,0.011152416,538,17,0,3,47,0,6,0.051282051,0.036630037,0.003663004,273,14,3,1,5,1,數學學類,50771,82542,33096,29143,,,56240,84175,37087,33073,,,50944,81047,33268,29954,,,0.8779,1,0.7982,1,,,0.8725,1,0.8624,1,,,0.9042,1,0.7735,0.5556,,,0.1107,-84.75,0.0147,3756
一般,公立,國立臺中教育大學,體育學系,國立臺中教育大學體育學系,18,遊憩與運動學群,18遊憩與運動學群,122,體育學類,122體育學類,39,國立臺中教育大學,1141019,體育學系,3901141019,國立臺中教育大學體育學系,275,8,69,19 臺中市,師範,0.0291,72,73,56,53,11,10,-0.090853084,0.036363636,8,0.875,1,7,8,0.86664604,12.29,14.72,15.88,15.44,0,128,0.640625,0.21875,82,28,0,14,RS SRE,1,0,0,1,1,0,"SA,SR",1,0,1,1,0,0,4,S,0.7,0.3,0.034274194,0.090725806,0,496,17,0,0,45,0,0,0.057831325,0.05060241,0.01686747,415,24,2,7,3,9,專業科目教育學類,61391,80775,34619,33738,,,64135,83716,39196,37126,,,57882,80685,36175,35243,,,0.9485,0.9835,0.853,0.8689,,,0.9429,0.9753,0.8805,0.8607,,,0.9348,0.9847,0.8765,0.8065,,,0.0129,-134.5,0.0014,3413
一般,公立,國立臺北大學,不動產與城鄉環境學系,國立臺北大學不動產與城鄉環境學系,16,管理學群,16管理學群,110,地政與土地資產管理學類,110地政與土地資產管理學類,17,國立臺北大學,4134024,不動產與城鄉環境學系,1704134024,國立臺北大學不動產與城鄉環境學系,770,21,179,01 新北市,一般,0.0273,205,176,181,168,8,32,-0.061625843,0.041558442,22,0.954545455,0.954545455,21,21,1.484671533,8.53,10.81,12.7,0,0,142,0.732394366,0.197183099,104,28,0,10,ECA,0,0,1,0,1,1,EC,0,0,0,0,1,1,5,R,0.33,0.27,0.031847134,0.075796178,0.008917197,1570,50,0,6,119,0,14,0.034482759,0.027754415,0.015979815,1189,41,5,19,3,6,其他商業及管理學類,60023,117472,30508,37254,24435,,64511,122025,33779,39284,23196,,60184,113980,30676,39189,29713,,0.9451,0.9532,0.8736,0.9101,0.8421,,0.9508,0.9388,0.902,0.905,0.9,,0.9302,0.941,0.8803,0.9071,0.75,,0.0231,810,0.0145,2621
一般,公立,國立臺北大學,公共行政暨政策學系,國立臺北大學公共行政暨政策學系,15,法政學群,15法政學群,100,政治學類,100政治學類,17,國立臺北大學,4134013,公共行政暨政策學系,1704134013,國立臺北大學公共行政暨政策學系,1101,23,244,01 新北市,一般,0.0209,303,263,259,204,20,52,-0.11985918,0.047229791,24,0.958333333,0.958333333,23,23,1.861835749,10.7,7.57,9.35,0,0,130,0.661538462,0.215384615,86,28,0,16,ES,0,0,0,1,1,0,EA,0,0,1,0,1,0,4,E,0.33,0.22,0.021276596,0.066604995,0.00786309,2162,46,8,4,144,10,7,0.026842105,0.020526316,0.006315789,1900,51,4,12,9,14,公共行政學類,50556,84248,31277,30677,,,53098,85242,34898,34307,,,47778,83503,32551,30640,,,0.9073,0.9589,0.8178,0.854,,,0.9154,0.9475,0.8577,0.8832,,,0.8642,0.9576,0.823,0.8734,,,0.005,-571.5,0.0165,2697
一般,公立,國立臺北大學,企業管理學系,國立臺北大學企業管理學系,16,管理學群,16管理學群,102,企業管理學類,102企業管理學類,17,國立臺北大學,4131018,企業管理學系,1704131018,國立臺北大學企業管理學系,1192,31,300,01 新北市,一般,0.026,340,339,236,202,26,49,-0.15028126,0.041107383,31,1,1,31,31,2.437,10.77,12.6,9,0,0,134,0.656716418,0.208955224,88,28,0,18,ECS,0,0,0,1,1,1,EC,0,0,0,0,1,1,5,E,0.71,0.54,0.025133694,0.061313635,0.004344049,2302,58,1,4,141,2,8,0.024215247,0.01838565,0.004932735,2230,54,14,11,6,10,企業管理學類,47960,99045,29887,35199,24762,33925,52793,105597,32632,37663,27331,38150,48024,96539,30451,37259,28641,31935,0.9263,0.9546,0.875,0.9019,0.5993,0.8782,0.9376,0.9485,0.8969,0.9006,0.75,0.9054,0.9222,0.9583,0.8843,0.8802,0.705,0.8591,-0.0123,345.17,0.034,3898
一般,公立,國立臺北大學,法律學系,國立臺北大學法律學系,15,法政學群,15法政學群,98,法律學類,98法律學類,17,國立臺北大學,4211028,法律學系,1704211028,國立臺北大學法律學系,1340,34,316,01 新北市,一般,0.0254,305,336,335,300,19,45,-0.001938153,0.03358209,34,1,1,34,34,1.762970498,7.5,8.83,8.83,0,0,134,0.746268657,0.208955224,100,28,0,6,EA ECS,0,0,1,1,1,1,CE,0,0,0,0,1,1,4,"C,E",0.36,0.21,0.047407407,0.101481481,0.004814815,2700,128,7,0,274,10,3,0.022181146,0.018484288,0.007393715,2164,48,5,16,7,12,一般法律學類,74471,95609,35693,45918,,,79574,101917,39475,48365,,,74074,104846,34554,37981,,,0.8735,0.9448,0.6427,0.773,,,0.8801,0.9034,0.7368,0.8098,,,0.8597,0.8944,0.6386,0.7514,,,0.0225,-59,0.024,4410
一般,公立,國立臺北大學,社會工作學系,國立臺北大學社會工作學系,10,社會與心理學群,10社會與心理學群,68,社會工作學類,68社會工作學類,17,國立臺北大學,9231041,社會工作學系,1709231041,國立臺北大學社會工作學系,430,13,92,01 新北市,一般,0.0302,104,97,95,90,27,17,-0.046852609,0.039534884,13,1,1,13,13,2.627118644,8.25,14,7.85,0,0,130,0.6,0.215384615,78,28,6,18,SEC,0,0,0,1,1,1,SI,0,1,0,1,0,0,3,S,0.59,0.18,0.055045872,0.119266055,0.010321101,872,48,1,3,104,2,7,0.022972973,0.016216216,0.002702703,740,17,2,2,3,5,社會工作學類,47057,62760,33049,35006,,,49602,67490,35184,35673,,,47556,70088,32770,35627,,,0.9591,1,0.9034,0.9378,,,0.9638,1,0.9183,0.9355,,,0.9697,1,0.91,0.9309,,,-0.0026,2042.25,0.0043,2519
一般,公立,國立臺北大學,社會學系,國立臺北大學社會學系,10,社會與心理學群,10社會與心理學群,67,社會學學類,67社會學學類,17,國立臺北大學,3141011,社會學系,1703141011,國立臺北大學社會學系,289,14,54,01 新北市,一般,0.0484,80,77,65,53,3,11,-0.125986513,0.038062284,15,0.933333333,0.933333333,14,14,1.769669327,6.27,8.25,7.77,0,0,132,0.583333333,0.212121212,77,28,0,27,EAS,0,0,1,1,1,0,SA,0,0,1,1,0,0,5,S,0.39,0.22,0.035856665,0.104236356,0.004597701,435,13,0,1,41,0,2,0.041935484,0.029032258,0.003225806,310,13,1,1,0,7,社會學類,61633,73218,31375,,,,65024,74249,35802,,,,67037,77226,32953,,,,0.9323,0.987,0.8208,,,,0.9139,0.9744,0.8703,,,,0.9112,0.98,0.8466,,,,0.0008,3663.33,0.0062,2950
一般,公立,國立臺北大學,金融與合作經營學系,國立臺北大學金融與合作經營學系,17,財經學群,17財經學群,116,財務金融學類,116財務金融學類,17,國立臺北大學,4121022,金融與合作經營學系,1704121022,國立臺北大學金融與合作經營學系,442,11,93,01 新北市,一般,0.0249,120,109,111,86,0,16,-0.099514423,0.036199095,11,1,1,11,11,1.525606469,7.3,8.68,10.13,0,0,134,0.791044776,0.208955224,106,28,0,0,EC,0,0,0,0,1,1,CE,0,0,0,0,1,1,6,C,0.5,0.43,0.017201835,0.030963303,0.009174312,872,15,4,2,27,5,3,0.032904149,0.028612303,0.010014306,699,23,8,7,3,2,財務金融學類,49353,88168,32166,36617,22887,34905,57129,93077,35652,38887,26317,38813,47774,88512,32461,34283,25377,50780,0.9234,0.9624,0.864,0.9036,0.587,0.9655,0.9451,0.9624,0.8992,0.895,0.78,0.931,0.9382,0.9705,0.8844,0.9039,0.6071,0.3594,0.0904,2515.17,0.0345,4297
